neighborhood,neighborhood_ascii,lat,lng,city_name,city_id,state_name,state_id,source,timezone,zips,county_fips,county_name,id
Rancho Oakey,Rancho Oakey,36.16039,-115.17944,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89107 89106 89102,32003,Clark,184002036411154
Southridge,Southridge,36.1478,-115.14181,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104,32003,Clark,184002036411155
Church-Noblitt,Church-Noblitt,36.16447,-115.12042,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89101,32003,Clark,184002036411156
Bonanza Village,Bonanza Village,36.18466,-115.16541,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89106,32003,Clark,184002036411157
Charleston Estates,Charleston Estates,36.17832,-115.19714,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89107,32003,Clark,184002036411158
Stewart Place,Stewart Place,36.1627,-115.07125,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104 89110,32003,Clark,184002036411159
Crestwood,Crestwood,36.1552,-115.12363,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104,32003,Clark,184002036411160
Hillside Heights,Hillside Heights,36.15584,-115.13031,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104,32003,Clark,184002036411161
Los Prados,Los Prados,36.25455,-115.21524,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411162
Mountain Shadows,Mountain Shadows,36.23518,-115.26527,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411163
Tanglewood,Tanglewood,36.20522,-115.23559,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411164
Avila Park,Avila Park,36.19266,-115.20468,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411165
Remington Place,Remington Place,36.29279,-115.29355,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411166
Rosabella at Travato,Rosabella at Travato,36.29083,-115.29625,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411167
Lynbrook,Lynbrook,36.29793,-115.21445,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411168
Eagle Creek Heights,Eagle Creek Heights,36.27031,-115.21733,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411169
West Huntridge,West Huntridge,36.15483,-115.13932,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104,32003,Clark,184002036411170
John S. Park,John S. Park,36.15448,-115.1454,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104,32003,Clark,184002036411171
Showboat,Showboat,36.1497,-115.11105,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104,32003,Clark,184002036411172
Beverly Green,Beverly Green,36.14725,-115.15025,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104,32003,Clark,184002036411173
Francisco Park,Francisco Park,36.14622,-115.13254,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89104,32003,Clark,184002036411174
Richfield,Richfield,36.14112,-115.18178,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89102,32003,Clark,184002036411175
Berkley Square,Berkley Square,36.19204,-115.14958,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89106,32003,Clark,184002036411176
Washington Square,Washington Square,36.18462,-115.0937,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89110,32003,Clark,184002036411177
Golfridge Terrace,Golfridge Terrace,36.18426,-115.2111,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411178
Northshore Reflections,Northshore Reflections,36.22432,-115.271,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411179
Eagle Crossing,Eagle Crossing,36.2733,-115.21899,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411180
Canyon Ridge,Canyon Ridge,36.17896,-115.31459,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89144,32003,Clark,184002036411181
Lakeside Village,Lakeside Village,36.16031,-115.26615,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411182
Savannah Falls,Savannah Falls,36.2931,-115.2078,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411183
Cambria Maintenance,Cambria Maintenance,36.2318,-115.31559,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411184
Skypointe,Skypointe,36.28692,-115.27203,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411185
Charleston Heights,Charleston Heights,36.1806,-115.2304,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89107,32003,Clark,184002036411186
Westchester Manor,Westchester Manor,36.20232,-115.21784,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411187
Woodcrest,Woodcrest,36.22904,-115.23846,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411188
Four Winds,Four Winds,36.31211,-115.27621,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411189
La Mancha Summerlin,La Mancha Summerlin,36.19423,-115.27233,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89128,32003,Clark,184002036411190
Cimarron Village North,Cimarron Village North,36.26771,-115.2673,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411191
Sierra Crossings at Shadow Hills,Sierra Crossings at Shadow Hills,36.22719,-115.32361,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411192
Valley Crest,Valley Crest,36.29284,-115.30364,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411193
Mar-A-Lago,Mar-A-Lago,36.21713,-115.26284,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89128,32003,Clark,184002036411194
Copper Crest,Copper Crest,36.25946,-115.22924,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411195
Silver Crossing,Silver Crossing,36.30747,-115.28536,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89143,32003,Clark,184002036411196
Kensington,Kensington,36.15503,-115.20206,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89102,32003,Clark,184002036411197
Peccole Ranch,Peccole Ranch,36.15215,-115.30486,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89117,32003,Clark,184002036411198
Mountain Trails,Mountain Trails,36.20173,-115.31246,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89134,32003,Clark,184002036411199
Aventura,Aventura,36.17498,-115.31391,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89144,32003,Clark,184002036411200
Highgate,Highgate,36.17671,-115.25209,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411201
Pelican Point,Pelican Point,36.20401,-115.26768,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89128,32003,Clark,184002036411202
Grand Estates,Grand Estates,36.23514,-115.29018,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411203
Northwest Citizens Board,Northwest Citizens Board,36.25254,-115.23181,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411204
South Shores,South Shores,36.20029,-115.27039,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89128,32003,Clark,184002036411205
Pittman,Pittman,36.17772,-115.22835,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89107,32003,Clark,184002036411206
Whispering Timbers,Whispering Timbers,36.19743,-115.16359,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89106,32003,Clark,184002036411207
Diamond Point,Diamond Point,36.19073,-115.16757,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89106,32003,Clark,184002036411208
Sundown HOA,Sundown HOA,36.16537,-115.19497,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89107,32003,Clark,184002036411209
Cimarron Gowan,Cimarron Gowan,36.22982,-115.2735,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411210
Astoria Trails South,Astoria Trails South,36.30927,-115.28317,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89143,32003,Clark,184002036411211
Carmel Canyon,Carmel Canyon,36.32225,-115.2225,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411212
Spring Mountain Ranch,Spring Mountain Ranch,36.31431,-115.29082,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89143,32003,Clark,184002036411213
Sun City Summerlin,Sun City Summerlin,36.20842,-115.31194,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89134,32003,Clark,184002036411214
Hillstone Estates II,Hillstone Estates II,36.28892,-115.25803,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411215
Desert Creek,Desert Creek,36.26504,-115.26367,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411216
San Marino Circle,San Marino Circle,36.30418,-115.26705,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411217
Ambiance Estates,Ambiance Estates,36.26808,-115.24064,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411218
Romano Ridge,Romano Ridge,36.26677,-115.21284,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411219
Firethorne I,Firethorne I,36.22336,-115.29151,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411220
American West Village II,American West Village II,36.22335,-115.28933,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411221
Desert Shores,Desert Shores,36.21084,-115.27006,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89128,32003,Clark,184002036411222
Rulon Earl,Rulon Earl,36.16521,-115.09255,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89110,32003,Clark,184002036411223
Sterling Springs,Sterling Springs,36.21245,-115.238,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411224
The Coves,The Coves,36.17577,-115.24977,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411225
Lone Mountain Heights,Lone Mountain Heights,36.23712,-115.32219,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411226
Lamplight Manor @ Iron Mountain Ranch,Lamplight Manor @ Iron Mountain Ranch,36.3036,-115.21675,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411227
Diamond Creek,Diamond Creek,36.29319,-115.21192,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411228
Quarterhorse Falls II,Quarterhorse Falls II,36.32688,-115.28997,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89143,32003,Clark,184002036411229
Iron Mountain Estates,Iron Mountain Estates,36.30705,-115.22192,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411230
Stone Mountain,Stone Mountain,36.30738,-115.26253,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411231
Lone Mountain Village,Lone Mountain Village,36.24544,-115.24935,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411232
Canyon Terrace,Canyon Terrace,36.17609,-115.30148,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89144,32003,Clark,184002036411233
Upland-Harmony Park Place,Upland-Harmony Park Place,36.1715,-115.21631,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89107,32003,Clark,184002036411234
Centennial Point,Centennial Point,36.30853,-115.30359,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89166,32003,Clark,184002036411235
Silverstone Ranch,Silverstone Ranch,36.31413,-115.25085,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411236
Centennial Village North,Centennial Village North,36.3232,-115.2955,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89143,32003,Clark,184002036411237
Centennial Village South,Centennial Village South,36.3195,-115.29554,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89143,32003,Clark,184002036411238
Astoria Iron Mountain,Astoria Iron Mountain,36.32318,-115.29106,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89143,32003,Clark,184002036411239
Centennial Heights,Centennial Heights,36.30018,-115.29865,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411240
Fairway Pointe,Fairway Pointe,36.16047,-115.29507,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411241
Tripoly At Towne Center,Tripoly At Towne Center,36.29455,-115.29577,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411242
Desert Park,Desert Park,36.18951,-115.23168,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411243
Chatham Hills,Chatham Hills,36.29245,-115.27601,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411244
Alondra,Alondra,36.20565,-115.24337,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411245
Aventine-Tramonti,Aventine-Tramonti,36.30196,-115.29913,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411246
Carriage Park,Carriage Park,36.30512,-115.27287,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411247
Belvedere,Belvedere,36.17372,-115.32477,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89144,32003,Clark,184002036411248
Via Olivero Springs,Via Olivero Springs,36.14615,-115.26571,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89117,32003,Clark,184002036411249
Smoke Ranch Villas,Smoke Ranch Villas,36.20486,-115.21394,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411250
Ridgemount,Ridgemount,36.17899,-115.21831,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89107,32003,Clark,184002036411251
Mira Vista,Mira Vista,36.22378,-115.27718,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411252
Ridgegate,Ridgegate,36.28828,-115.3031,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411253
Sycamore Estates,Sycamore Estates,36.14679,-115.27385,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89117,32003,Clark,184002036411254
Wyeth Ranch,Wyeth Ranch,36.29246,-115.24679,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411255
Sunhampton,Sunhampton,36.22667,-115.24832,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411256
Smoke Ranch Maintenance District,Smoke Ranch Maintenance District,36.20755,-115.23858,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89108,32003,Clark,184002036411257
Elan,Elan,36.16386,-115.26609,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411258
Amber Hills,Amber Hills,36.18482,-115.33685,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89144,32003,Clark,184002036411259
Appaloosa Canyon Quarterhorse Falls,Appaloosa Canyon Quarterhorse Falls,36.30071,-115.27405,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411260
Breamoor Heights,Breamoor Heights,36.18282,-115.33192,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89144,32003,Clark,184002036411261
Canyon Creek North,Canyon Creek North,36.26482,-115.2742,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411262
Eagle Canyon,Eagle Canyon,36.28423,-115.22109,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411263
Marquesa,Marquesa,36.17676,-115.25534,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411264
Monterrey II,Monterrey II,36.19353,-115.26539,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89128,32003,Clark,184002036411265
Monument at Lone Mountain,Monument at Lone Mountain,36.24333,-115.32741,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411266
Northgate,Northgate,36.2603,-115.20868,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411267
Silver Spur,Silver Spur,36.21954,-115.30003,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89129,32003,Clark,184002036411268
Copperfield,Copperfield,36.27344,-115.22948,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411269
Corta Bella,Corta Bella,36.19428,-115.28869,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89134,32003,Clark,184002036411270
Hillcrest at Summit Hills,Hillcrest at Summit Hills,36.1912,-115.17099,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89106,32003,Clark,184002036411271
Plantea Court Association,Plantea Court Association,36.15041,-115.2654,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89117,32003,Clark,184002036411272
Quail Ridge,Quail Ridge,36.18204,-115.33549,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89144,32003,Clark,184002036411273
Queensridge,Queensridge,36.16454,-115.30413,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411274
Sycamore Square I,Sycamore Square I,36.15239,-115.26502,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89117,32003,Clark,184002036411275
Tuscany Hills North,Tuscany Hills North,36.1655,-115.28392,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411276
Antelope,Antelope,36.304,-115.30877,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149,32003,Clark,184002036411277
Eagle Creek,Eagle Creek,36.26743,-115.21871,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89130,32003,Clark,184002036411278
Providence,Providence,36.29322,-115.32461,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89149 89166,32003,Clark,184002036411279
Cottonwood Terrace,Cottonwood Terrace,36.16225,-115.31963,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89145,32003,Clark,184002036411280
Canyon Mist Estates,Canyon Mist Estates,36.29293,-115.22679,Las Vegas,1840020364,Nevada,NV,polygon,America/Los_Angeles,89131,32003,Clark,184002036411281
